URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/action-condition-kind,5.0.0,active,"2.16.840.1.113883.4.642.1.799,2.16.840.1.113883.4.642.4.816",ActionConditionKind,Action Condition Kind,"Defines the kinds of conditions that can appear on actions.","ValueSet/action-condition-kind"
http://hl7.org/fhir/action-grouping-behavior,5.0.0,active,"2.16.840.1.113883.4.642.4.800,2.16.840.1.113883.4.642.1.783",ActionGroupingBehavior,Action Grouping Behavior,"Defines organization behavior of a group.","ValueSet/action-grouping-behavior"
http://hl7.org/fhir/action-participant-function,5.0.0,active,"2.16.840.1.113883.4.642.4.1946",ActionParticipantFunction,Action Participant Function,"The function performed by the participant for the action.","ValueSet/action-participant-function"
http://hl7.org/fhir/action-participant-type,5.0.0,active,"2.16.840.1.113883.4.642.1.795,2.16.840.1.113883.4.642.4.812",ActionParticipantType,Action Participant Type,"The type of participant for the action.","ValueSet/action-participant-type"
http://hl7.org/fhir/action-precheck-behavior,5.0.0,active,"2.16.840.1.113883.4.642.1.789,2.16.840.1.113883.4.642.4.806",ActionPrecheckBehavior,Action Precheck Behavior,"Defines selection frequency behavior for an action or group.","ValueSet/action-precheck-behavior"
http://hl7.org/fhir/action-reason-code,5.0.0,active,"2.16.840.1.113883.4.642.4.1945",ActionReasonCode,Action Reason Code,"Provides examples of reasons for actions to be performed.","ValueSet/action-reason-code"
http://hl7.org/fhir/action-relationship-type,5.0.0,active,"2.16.840.1.113883.4.642.1.797,2.16.840.1.113883.4.642.4.814",ActionRelationshipType,Action Relationship Type,"Defines the types of relationships between actions.","ValueSet/action-relationship-type"
http://hl7.org/fhir/action-required-behavior,5.0.0,active,"2.16.840.1.113883.4.642.1.787,2.16.840.1.113883.4.642.4.804",ActionRequiredBehavior,Action Required Behavior,"Defines expectations around whether an action or action group is required.","ValueSet/action-required-behavior"
http://hl7.org/fhir/action-selection-behavior,5.0.0,active,"2.16.840.1.113883.4.642.1.785,2.16.840.1.113883.4.642.4.802",ActionSelectionBehavior,Action Selection Behavior,"Defines selection behavior of a group.","ValueSet/action-selection-behavior"
http://hl7.org/fhir/address-type,5.0.0,active,"2.16.840.1.113883.4.642.1.70",AddressType,AddressType,"The type of an address (physical / postal).","ValueSet/address-type"
http://hl7.org/fhir/address-use,5.0.0,active,"2.16.840.1.113883.4.642.1.68",AddressUse,AddressUse,"The use of an address.","ValueSet/address-use"
http://hl7.org/fhir/administrative-gender,5.0.0,active,"2.16.840.1.113883.4.642.4.2",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ValueSet/administrative-gender"
http://hl7.org/fhir/contact-point-system,5.0.0,active,"2.16.840.1.113883.4.642.1.72",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","ValueSet/contact-point-system"
http://hl7.org/fhir/contact-point-use,5.0.0,active,"2.16.840.1.113883.4.642.1.74",ContactPointUse,ContactPointUse,"Use of contact point.","ValueSet/contact-point-use"
http://hl7.org/fhir/fhir-types,5.0.0,active,"2.16.840.1.113883.4.642.4.1802",FHIRTypes,All FHIR Types,"One of the types defined as part of this version of FHIR.","ValueSet/resource-types"
http://hl7.org/fhir/filter-operator,5.0.0,active,"2.16.840.1.113883.4.642.4.479,2.16.840.1.113883.4.642.1.472,2.16.840.1.113883.4.642.2.280",FilterOperator,Filter Operator,"The kind of operation to perform as a part of a property based filter.","ValueSet/filter-operator"
http://hl7.org/fhir/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.1.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use"
http://hl7.org/fhir/link-type,5.0.0,active,"2.16.840.1.113883.4.642.1.413,2.16.840.1.113883.4.642.2.234,2.16.840.1.113883.4.642.4.424",LinkType,Link Type,"The type of link between this Patient resource and other Patient/RelatedPerson resource(s).","ValueSet/link-type"
http://hl7.org/fhir/medicationdispense-admin-location,5.0.0,active,"2.16.840.1.113883.4.642.4.1972",MedDispenseAdminLocationCodes,Medication Dispense Administration Location Codes,"Medication Dispense Administration Location Codes","ValueSet/medicationdispense-admin-location"
http://hl7.org/fhir/name-use,5.0.0,active,"2.16.840.1.113883.4.642.4.66",NameUse,NameUse,"The use of a human name.","ValueSet/name-use"
http://hl7.org/fhir/publication-status,5.0.0,active,"2.16.840.1.113883.4.642.4.4",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","ValueSet/publication-status"
http://hl7.org/fhir/quantity-comparator,5.0.0,active,"2.16.840.1.113883.4.642.4.60",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","ValueSet/quantity-comparator"
http://hl7.org/fhir/request-intent,5.0.0,draft,"2.16.840.1.113883.4.642.4.114",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","ValueSet/request-intent"
http://hl7.org/fhir/request-priority,5.0.0,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/request-status,5.0.0,draft,"2.16.840.1.113883.4.642.4.112",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","ValueSet/request-status"
http://hl7.org/fhir/version-algorithm,5.0.0,active,"2.16.840.1.113883.4.642.4.1989",VersionAlgorithm,Version Algorithm,"Indicates the mechanism used to compare versions to determine which is more current.","ValueSet/version-algorithm"
http://terminology.hl7.org/CodeSystem/action-type,0.1.0,draft,"2.16.840.1.113883.4.642.1.1246",ActionType,ActionType,"The type of action to be performed.","ValueSet/action-type"
http://terminology.hl7.org/CodeSystem/definition-topic,0.1.0,draft,"2.16.840.1.113883.4.642.1.1244",DefinitionTopic,DefinitionTopic,"High-level categorization of the definition, used for searching, sorting, and filtering.","ValueSet/definition-topic"
http://terminology.hl7.org/CodeSystem/dose-rate-type,0.1.0,draft,"2.16.840.1.113883.4.642.1.1069",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","ValueSet/dose-rate-type"
http://terminology.hl7.org/CodeSystem/medicationdispense-performer-function,0.1.0,draft,"2.16.840.1.113883.4.642.1.1319",MedicationDispensePerformerFunctionCodes,MedicationDispense Performer Function Codes,"MedicationDispense Performer Function Codes","ValueSet/medicationdispense-performer-function"
http://terminology.hl7.org/CodeSystem/medicationrequest-admin-location,0.1.0,draft,"2.16.840.1.113883.4.642.1.0",MedicationRequest_Administration_Location_Codes,Medication request  administration  location  codes,"MedicationRequest Administration Location Codes","ValueSet/medicationrequest-admin-location"
http://terminology.hl7.org/CodeSystem/medicationrequest-course-of-therapy,0.1.0,draft,"2.16.840.1.113883.4.642.1.1327",MedicationRequestCourseOfTherapyCodes,MedicationRequest Course of Therapy Codes,"MedicationRequest Course of Therapy Codes","ValueSet/medicationrequest-course-of-therapy"
http://terminology.hl7.org/CodeSystem/medicationrequest-status-reason,0.1.0,draft,"2.16.840.1.113883.4.642.1.1325",MedicationRequestStatusReasonCodes,MedicationRequest Status Reason Codes,"MedicationRequest Status Reason Codes","ValueSet/medicationrequest-status-reason"
http://terminology.hl7.org/CodeSystem/v2-0131,2.1.0,active,"2.16.840.1.113883.18.58",ContactRole2,contactRole2,"Code system of concepts which specify a relationship role that the next of kin/associated parties plays with regard to the patient. Also used in referrals, for example, it may be necessary to identify the contact representative at the clinic that sent a referral. Used in HL7 Version 2 messaging in the NK1 and CTD segments after 2.5, when it replace 2.16.840.1.113883.18.57.","ValueSet/patient-contactrelationship"
http://terminology.hl7.org/CodeSystem/v3-ActCode,8.0.1,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActPharmacySupplyType"
http://terminology.hl7.org/CodeSystem/v3-ActReason,2.1.1,active,"2.16.840.1.113883.5.8",ActReason,ActReason,"A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.    *Examples:* Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","ValueSet/v3-SubstanceAdminSubstitutionReason"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,2.1.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,2.1.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,2.1.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-ActSubstanceAdminSubstitutionCode"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages,ValueSet/all-languages"
urn:iso:std:iso:3166,1.0.0,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/jurisdiction"
urn:iso:std:iso:3166:-2,2013-11,retired,"1.0.3166.2",Iso3166_2,ISO 3166 Part 2 Country Subdivision Codes,"Identifies the coding system published in the ISO 3166-2 Standard for Country Subdivision codes. This standard is released periodically, and a new OID will be assigned by ISO for new editions.","ValueSet/jurisdiction"
