"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"Akteur-hi.Personalstand.Berufsgruppe","Akteur-hi.Personalstand.Berufsgruppe","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Berufsgruppe","Berufsgruppe","","","","","","","","","",,"required","","https://termgit.elga.gv.at/ValueSet/elga-authorspeciality","",,,,"Akteur-hi.Personalstand.Berufsgruppe",1,1,"",""
"Akteur-hi.GDL","Akteur-hi.GDL","","","",1,*,"","","","BackboneElement {[]} {[]}
","GDL","GDL","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Akteur-hi.GDL.id","Akteur-hi.GDL.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Akteur-hi.GDL.extension","Akteur-hi.GDL.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Akteur-hi.GDL.modifierExtension","Akteur-hi.GDL.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Akteur-hi.GDL.Vorname","Akteur-hi.GDL.Vorname","","","",1,*,"","","","string {[]} {[]}
","Vorname GDL","Vorname GDL","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Vorname",1,*,"",""
"Akteur-hi.GDL.Zuname","Akteur-hi.GDL.Zuname","","","",1,*,"","","","string {[]} {[]}
","Zuname GDL","Zuname GDL","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Zuname",1,*,"",""
"Akteur-hi.GDL.Vertragspartnernummer","Akteur-hi.GDL.Vertragspartnernummer","","","",1,1,"","","","integer {[]} {[]}
","Vertragspartnernummer","Vertragspartnernummer","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Vertragspartnernummer",1,1,"",""
"Akteur-hi.GDL.Teilnahmebeginn","Akteur-hi.GDL.Teilnahmebeginn","","","",1,1,"","","","date {[]} {[]}
","Teilnahmebeginn","Teilnahmebeginn","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Teilnahmebeginn",1,1,"",""
"Akteur-hi.GDL.Schulungsnachweis","Akteur-hi.GDL.Schulungsnachweis","","","",1,1,"","","","boolean {[]} {[]}
","Schulungsnachweis","Schulungsnachweis","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Schulungsnachweis",1,1,"",""
"Akteur-hi.GDL.Austritt","Akteur-hi.GDL.Austritt","","","",0,1,"","","","BackboneElement {[]} {[]}
","Austritt","Austritt","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Austritt",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Akteur-hi.GDL.Austritt.id","Akteur-hi.GDL.Austritt.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Akteur-hi.GDL.Austritt.extension","Akteur-hi.GDL.Austritt.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Akteur-hi.GDL.Austritt.modifierExtension","Akteur-hi.GDL.Austritt.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Akteur-hi.GDL.Austritt.Austrittsanfrage","Akteur-hi.GDL.Austritt.Austrittsanfrage","","","",0,1,"","","","boolean {[]} {[]}
","Austrittsanfrage","Austrittsanfrage","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Austritt.Austrittsanfrage",0,1,"",""
"Akteur-hi.GDL.Austritt.Teilnahmeende","Akteur-hi.GDL.Austritt.Teilnahmeende","","","",0,1,"","","","date {[]} {[]}
","Teilnahmeende","Teilnahmeende","","","","","","","","","",,,,,"",,,,"Akteur-hi.GDL.Austritt.Teilnahmeende",0,1,"",""
"Akteur-hi.Schulungen","Akteur-hi.Schulungen","","","",1,1,"","","","BackboneElement {[]} {[]}
","Schulung","Schulung","","","","","","","","","",,,,,"",,,,"Akteur-hi.Schulungen",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"Akteur-hi.Schulungen.id","Akteur-hi.Schulungen.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"Akteur-hi.Schulungen.extension","Akteur-hi.Schulungen.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Akteur-hi.Schulungen.modifierExtension","Akteur-hi.Schulungen.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"Akteur-hi.Schulungen.aktiv","Akteur-hi.Schulungen.aktiv","","","",1,1,"","","","boolean {[]} {[]}
","Schulungsaktivitäten","Schulungsaktivitäten","","","","","","","","","",,,,,"",,,,"Akteur-hi.Schulungen.aktiv",1,1,"",""
"Akteur-hi.Schulungen.Anzahl","Akteur-hi.Schulungen.Anzahl","","","",0,1,"","","","integer {[]} {[]}
","Anzahl der durchgeführten DM(P)-spezifischen Patientenschulungen","Anzahl der durchgeführten DM(P)-spezifischen Patientenschulungen","","","","","","","","","",,,,,"",,,,"Akteur-hi.Schulungen.Anzahl",0,1,"",""
"Akteur-hi.Konsultationen","Akteur-hi.Konsultationen","","","",1,1,"","","","date {[]} {[]}
","Datum e-card-Steckung","Datum e-card-Steckung","","","","","","","","","",,,,,"",,,,"Akteur-hi.Konsultationen",1,1,"",""
